gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Female,0,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.68,3565.13,No,0.6764338521368501,67.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,44,Yes,DSL,One year,Yes,Bank transfer,64.15,2836.09,No,0.14165325194244938,14.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.68,1197.47,No,0.7474823284998017,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,9,No,Fiber optic,Month-to-month,Yes,Electronic check,62.04,537.68,Yes,0.8645224753431274,86.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,12,Yes,DSL,One year,Yes,Credit card,58.54,663.92,Yes,0.31988352211292925,32.0,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,14,Yes,DSL,Two year,No,Credit card,59.3,818.37,No,0.12085378464366553,12.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,1,59,Yes,DSL,One year,Yes,Credit card,67.84,3707.31,No,0.12032843899242353,12.0,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,14,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.88,1126.13,No,0.8114447564209532,81.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,26,Yes,No,One year,Yes,Mailed check,24.01,666.72,Yes,0.2024177150300447,20.2,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,8,Yes,Fiber optic,One year,No,Electronic check,91.1,745.63,Yes,0.7146033583025105,71.5,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,8,Yes,DSL,Month-to-month,No,Electronic check,72.18,615.62,No,0.720553761917043,72.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.65,4041.17,No,0.5116665600958664,51.2,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,62,Yes,DSL,Two year,Yes,Mailed check,60.17,3570.89,No,0.03720634439343961,3.7,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,25,Yes,DSL,One year,No,Credit card,64.58,1644.0,Yes,0.20244623255890287,20.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,67,Yes,No,Two year,Yes,Credit card,33.57,2318.72,No,0.014341348847186243,1.4,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,68,Yes,DSL,Two year,Yes,Credit card,56.18,3858.38,No,0.021516742783111446,2.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,17,Yes,Fiber optic,Month-to-month,No,Mailed check,80.46,1383.21,No,0.7568896425649994,75.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,47,Yes,No,Two year,No,Credit card,27.94,1363.07,No,0.021002375956529925,2.1,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,94.58,4800.12,Yes,0.5760932399624377,57.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,12,Yes,Fiber optic,One year,Yes,Bank transfer,98.62,1219.33,Yes,0.7308413689835492,73.1,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,51,Yes,DSL,Month-to-month,No,Bank transfer,71.3,3526.59,No,0.31877146731412304,31.9,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,11,Yes,DSL,One year,No,Bank transfer,69.02,757.45,No,0.3297910361024061,33.0,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,1,21,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,99.7,2050.6,No,0.8400925084340988,84.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,71,Yes,No,Two year,Yes,Mailed check,25.38,1879.27,No,0.014066072970777778,1.4,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,4,Yes,Fiber optic,Month-to-month,No,Credit card,82.62,357.36,No,0.798819632563678,79.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,43,Yes,No,One year,Yes,Electronic check,37.75,1621.7,No,0.1463836557396345,14.6,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,37,No,DSL,Month-to-month,Yes,Bank transfer,39.31,1415.9,No,0.26313145778454217,26.3,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,51,Yes,Fiber optic,Two year,Yes,Credit card,68.15,3357.04,No,0.08837609754577352,8.8,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,39,Yes,Fiber optic,Two year,Yes,Credit card,78.72,3155.86,No,0.14859855075021994,14.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.34,3011.99,No,0.759641669702937,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,48,Yes,No,Month-to-month,Yes,Electronic check,20.87,1015.03,No,0.21839621216046795,21.8,Low Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Female,0,5,Yes,DSL,Month-to-month,No,Electronic check,69.48,303.82,Yes,0.7329200199871843,73.3,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,4,Yes,DSL,Month-to-month,No,Bank transfer,64.32,258.13,Yes,0.6168957087088812,61.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,5,Yes,DSL,Month-to-month,No,Mailed check,65.08,297.45,No,0.6675730497638428,66.8,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.51,1054.9,Yes,0.8646088682802127,86.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,55,No,Fiber optic,Two year,Yes,Bank transfer,53.06,2826.38,Yes,0.058632153500788785,5.9,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,47,Yes,DSL,Month-to-month,No,Credit card,64.58,3182.27,No,0.2447178800029461,24.5,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,61,Yes,Fiber optic,One year,No,Mailed check,80.81,4745.89,No,0.18450938468340103,18.5,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,7,Yes,DSL,Month-to-month,No,Electronic check,53.4,352.62,No,0.6661957361070364,66.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,34,Yes,DSL,Month-to-month,No,Electronic check,65.46,2299.66,Yes,0.4682749946143221,46.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,12,Yes,Fiber optic,Month-to-month,No,Electronic check,68.14,837.38,No,0.8046537451636566,80.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,9,Yes,Fiber optic,Two year,Yes,Mailed check,76.46,698.69,No,0.4083455554041361,40.8,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,28,Yes,DSL,Month-to-month,Yes,Electronic check,59.31,1557.63,No,0.5474196880462154,54.7,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,7,No,Fiber optic,Month-to-month,Yes,Bank transfer,69.12,484.75,No,0.7769370905779441,77.7,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.97,422.57,Yes,0.8320229968338323,83.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,5,Yes,DSL,Month-to-month,Yes,Mailed check,70.72,315.99,No,0.7237265889801673,72.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,31,Yes,Fiber optic,One year,Yes,Bank transfer,87.98,2596.84,Yes,0.44666487680453887,44.7,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,1,30,Yes,No,One year,Yes,Credit card,25.67,792.6,No,0.15174781247625785,15.2,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,4,Yes,DSL,One year,No,Bank transfer,68.43,300.79,No,0.38639773990690346,38.6,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,9,Yes,DSL,Month-to-month,No,Bank transfer,66.36,592.36,Yes,0.5912925631820093,59.1,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,12,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.07,911.23,No,0.7494844127482425,74.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,57,No,DSL,Two year,Yes,Credit card,46.49,2707.72,No,0.025547838627077015,2.6,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,47,Yes,No,Month-to-month,No,Electronic check,35.99,1634.1,No,0.24311539562950327,24.3,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,39,No,Fiber optic,Month-to-month,No,Electronic check,62.25,2345.9,No,0.6432385512201444,64.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,41,Yes,DSL,Month-to-month,Yes,Bank transfer,59.93,2451.54,No,0.3286851828460259,32.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,38,No,Fiber optic,Two year,Yes,Credit card,64.04,2441.7,No,0.12075651027234438,12.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,7,Yes,No,One year,Yes,Mailed check,34.85,239.7,No,0.3171445878537838,31.7,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.9,259.71,No,0.8694051689758352,86.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,29,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.37,2488.11,Yes,0.7629408938275266,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,20,Yes,No,One year,No,Credit card,28.74,560.17,Yes,0.13805286328104602,13.8,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,22,Yes,DSL,Month-to-month,No,Mailed check,66.66,1476.61,No,0.5251864922885294,52.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,54,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.54,4721.49,No,0.5828636803942242,58.3,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,41,Yes,DSL,Two year,No,Mailed check,51.73,2160.31,No,0.053240418838904895,5.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,1,Yes,Fiber optic,One year,No,Electronic check,76.81,94.19,Yes,0.7234699316809933,72.3,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,6,No,Fiber optic,Month-to-month,No,Electronic check,65.19,393.8,No,0.8216320021778986,82.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,48,Yes,DSL,Two year,No,Credit card,61.95,3006.43,No,0.05214046359894912,5.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,6,Yes,DSL,Two year,No,Credit card,49.91,287.46,No,0.1303879439714508,13.0,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,No,Mailed check,81.08,1302.55,No,0.7655651581960283,76.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,52,Yes,DSL,One year,Yes,Electronic check,70.97,3506.95,No,0.18910767762018546,18.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,45,Yes,DSL,One year,No,Bank transfer,54.48,2346.26,No,0.10195657518371679,10.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,20,Yes,Fiber optic,One year,Yes,Electronic check,88.33,1806.54,Yes,0.723183434739063,72.3,High Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,4,Yes,Fiber optic,Two year,No,Bank transfer,83.71,313.73,No,0.3755121795919727,37.6,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,46,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,92.41,4308.6,No,0.6573764889364362,65.7,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,50,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,90.28,4339.41,No,0.5350857211709834,53.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,34,Yes,DSL,One year,No,Bank transfer,58.27,1986.26,No,0.14871235157628473,14.9,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.89,1758.59,No,0.7565115443852832,75.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,10,Yes,DSL,Month-to-month,No,Electronic check,57.96,573.88,Yes,0.7287091314395301,72.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,47,Yes,No,Month-to-month,No,Electronic check,29.94,1374.43,No,0.2239067334357166,22.4,Low Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Male,0,55,Yes,No,One year,Yes,Mailed check,49.61,2695.1,No,0.09379966729568884,9.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,20,Yes,No,Month-to-month,Yes,Mailed check,43.01,810.71,Yes,0.4679980551474344,46.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,10,Yes,No,Month-to-month,No,Electronic check,35.36,321.85,Yes,0.542854962731203,54.3,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,70,Yes,No,Month-to-month,No,Electronic check,37.6,2746.69,No,0.12001350156254906,12.0,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.45,660.8,No,0.8646583071808751,86.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,18,Yes,No,Month-to-month,Yes,Mailed check,50.36,992.66,No,0.6088346200275909,60.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,53,Yes,No,One year,Yes,Electronic check,40.36,2038.74,No,0.11063731419194044,11.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,63,Yes,DSL,One year,Yes,Credit card,65.74,4254.43,No,0.07308660301896662,7.3,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,60,Yes,DSL,Two year,Yes,Credit card,60.73,3690.97,No,0.04083119285233124,4.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,22,Yes,DSL,Month-to-month,No,Electronic check,54.3,1152.44,Yes,0.5389277411552983,53.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.19,736.67,Yes,0.8676722157482132,86.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,11,Yes,No,Month-to-month,No,Electronic check,31.36,319.13,No,0.516025112973676,51.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,No,Bank transfer,86.65,2024.7,No,0.7022823767919273,70.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,6,Yes,DSL,Month-to-month,Yes,Bank transfer,74.41,417.73,Yes,0.7603804962573971,76.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,No,Month-to-month,Yes,Bank transfer,44.63,239.47,Yes,0.5616433574941122,56.2,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,9,Yes,No,Two year,Yes,Credit card,35.3,335.76,No,0.14392358059701485,14.4,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,10,Yes,DSL,Month-to-month,No,Bank transfer,58.25,604.17,No,0.5370021288372565,53.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,47,No,Fiber optic,One year,Yes,Credit card,64.3,3152.21,No,0.20632135557022366,20.6,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,56,Yes,No,Two year,Yes,Credit card,35.62,1945.85,No,0.021246087583328587,2.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,18,Yes,DSL,One year,Yes,Bank transfer,72.65,1320.61,No,0.3327539101346689,33.3,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,37,Yes,DSL,Month-to-month,Yes,Bank transfer,60.58,2245.34,No,0.35524814670526883,35.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,7,Yes,No,Month-to-month,Yes,Electronic check,36.47,223.89,No,0.6337139735354191,63.4,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.36,466.3,Yes,0.8482744488320475,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,DSL,One year,No,Electronic check,69.46,471.98,No,0.4910587849764825,49.1,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,45,Yes,No,One year,Yes,Mailed check,32.74,1443.6,No,0.09973499823517665,10.0,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,67,Yes,DSL,Two year,Yes,Credit card,56.13,3599.77,No,0.02228448514236619,2.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,5,Yes,No,Month-to-month,Yes,Bank transfer,38.21,170.5,No,0.5434581794903336,54.3,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,1,48,Yes,Fiber optic,Two year,No,Credit card,84.18,4154.67,No,0.13958990865030757,14.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,7,Yes,Fiber optic,Month-to-month,No,Credit card,90.59,596.47,Yes,0.8100836878670173,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,39,No,Fiber optic,Two year,Yes,Bank transfer,75.73,2844.8,Yes,0.14859663660105665,14.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,67.34,392.5,Yes,0.7651682389090066,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,18,Yes,DSL,Month-to-month,Yes,Mailed check,63.01,1140.77,No,0.5960555501271646,59.6,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,34,Yes,No,Month-to-month,No,Electronic check,37.06,1247.29,No,0.33636228856552614,33.6,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,21,Yes,DSL,Two year,No,Credit card,60.74,1273.6,No,0.09480667778309623,9.5,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,12,Yes,DSL,Month-to-month,Yes,Credit card,61.33,750.04,No,0.5761573718491244,57.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,10,Yes,Fiber optic,One year,Yes,Electronic check,88.03,885.02,Yes,0.7381450213411462,73.8,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,72,Yes,Fiber optic,Two year,No,Bank transfer,85.01,5773.39,No,0.05007093660056806,5.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,46,No,DSL,Two year,No,Mailed check,37.83,1728.93,No,0.03341391890311911,3.3,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,8,Yes,Fiber optic,Two year,No,Electronic check,86.11,668.28,No,0.4663704979391935,46.6,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,52,Yes,No,Month-to-month,Yes,Electronic check,26.99,1415.49,No,0.21874761565707307,21.9,Low Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Female,0,32,Yes,Fiber optic,One year,Yes,Electronic check,92.96,2955.67,Yes,0.568411477458879,56.8,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.6,829.66,Yes,0.9035218468088965,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,2,Yes,DSL,Month-to-month,No,Credit card,60.55,147.83,No,0.6858397747850838,68.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,64,Yes,Fiber optic,Month-to-month,No,Mailed check,73.71,4754.81,No,0.3294938617223228,32.9,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.29,2707.68,Yes,0.6832614362279403,68.3,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,10,Yes,DSL,Month-to-month,No,Mailed check,59.31,531.65,No,0.6013686849256414,60.1,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,4,Yes,DSL,Month-to-month,Yes,Credit card,55.77,219.88,Yes,0.6229759565149847,62.3,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,23,Yes,DSL,One year,Yes,Mailed check,56.77,1263.59,No,0.2855381440391655,28.6,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,7,Yes,DSL,Month-to-month,Yes,Credit card,60.56,456.45,Yes,0.6074577650532402,60.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,63,Yes,No,One year,No,Bank transfer,25.85,1780.8,No,0.03250239794441564,3.3,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,8,Yes,No,Month-to-month,Yes,Mailed check,35.31,274.82,No,0.5438732554461168,54.4,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.15,3005.94,Yes,0.7939132167786738,79.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,25,Yes,No,Two year,No,Bank transfer,20.15,500.55,No,0.04466946721448604,4.5,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,1,65,No,Fiber optic,One year,Yes,Bank transfer,66.11,4020.6,No,0.17064520547843115,17.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,28,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.75,2540.97,No,0.767850059586035,76.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,40,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,77.74,3174.79,No,0.6483211803330573,64.8,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,51,Yes,No,Month-to-month,No,Electronic check,40.45,2037.12,No,0.23086204175131592,23.1,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,67,Yes,DSL,One year,No,Electronic check,56.0,3783.65,No,0.07737649583289839,7.7,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,28,Yes,Fiber optic,One year,No,Electronic check,81.59,2297.28,Yes,0.5137005399171066,51.4,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,19,Yes,No,Month-to-month,Yes,Electronic check,22.7,425.3,No,0.4557799541218735,45.6,Medium Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Male,0,49,Yes,DSL,One year,No,Electronic check,56.26,2902.31,No,0.14030549188339467,14.0,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,39,No,Fiber optic,Month-to-month,Yes,Bank transfer,79.89,3159.95,Yes,0.5754202329324921,57.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Credit card,90.39,713.58,No,0.8342908369256907,83.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,34,Yes,DSL,Two year,Yes,Credit card,56.07,1832.18,No,0.06845788171364962,6.8,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,63.5,381.75,No,0.7451110593137081,74.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,7,Yes,DSL,One year,Yes,Credit card,61.74,417.37,No,0.37428929460287935,37.4,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,1,6,Yes,Fiber optic,Month-to-month,No,Credit card,77.89,465.12,Yes,0.8303660891558975,83.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.09,877.66,Yes,0.8253791688399718,82.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
